company,ticker,sector,fiscal_year,is_fraud_case,label,revenue,cogs,sga,depreciation,net_income,receivables,current_assets,ppe_net,total_assets,current_liabilities,long_term_debt,total_liabilities,cfo,related_party_pct_revenue,auditor_changed,promoter_pledge_pct,results_filing_delay_days
Financial Services Co 18,LIVE018,Financial Services,2022,0,0,2287709869.6690583,1709006005.427012,332218359.5632695,84278172.96911277,103389665.25714299,411581438.05612224,684786110.8376157,1372625921.801435,2402491712.104274,264586175.83814383,455343193.850648,719929369.6887918,101450328.20437762,0.03401186275033896,0,0.059065710893070986,0
Financial Services Co 18,LIVE018,Financial Services,2023,0,0,2538553167.415182,1714201659.275022,351394182.988369,84466035.12005374,278655068.8172384,359002738.93215466,568778952.0080287,1540732357.8262372,2365742972.659629,316656513.05691385,463277675.9071603,779934188.9640741,254913931.0496193,0.0,0,0.0,5
Financial Services Co 18,LIVE018,Financial Services,2024,0,0,2869905416.0679264,2066156203.9647708,365085930.1020789,66141484.24437408,280112280.111102,475832636.6657999,896318538.6986442,1730449599.3644207,3187815140.2079773,326792363.1899121,543009213.7012601,869801576.8911722,258811533.6691044,0.02509898248476536,0,0.044738793287456446,0
Financial Services Co 18,LIVE018,Financial Services,2025,0,0,3137512760.687249,2058159935.5908535,369334831.42547643,130200333.4393265,396906716.0073932,524423926.67787975,898601224.4787817,1939238725.379716,3240262571.3414288,322927922.17402124,722530914.2611773,1045458836.4351985,408450453.892253,0.020402565020004627,0,0.0,0
Financial Services Co 18,LIVE018,Financial Services,2026,0,0,3762471648.5761724,2794816961.559623,318484036.1225261,114933827.26155436,393333034.62909454,431900535.00205046,793793083.3861061,2185539469.5699162,3525327501.965043,609219315.2926267,448221082.4644459,1057440397.7570727,361373070.3382829,0.03705852680544564,0,0.0724989170673274,3
Healthcare Co 19,LIVE019,Healthcare,2022,0,0,3114020284.1005077,2149137863.0289645,384814493.79752666,83824862.6351094,336882413.4269681,431497252.04918325,720876010.8963971,1868412170.4603045,2953255933.8528643,393786391.1089125,420826346.2683943,814612737.3773068,339226495.7804015,0.0081852093207118,0,0.021685254220949687,0
Healthcare Co 19,LIVE019,Healthcare,2023,0,0,3553422189.3674526,2346131358.8406706,449883855.15767366,102840767.72002159,461427265.86247313,565482113.208051,1062784556.2045468,2102135645.0424862,3712042020.0282464,431237145.96962595,844142182.8857406,1275379328.8553667,471416436.86652017,2.5333071101404925e-05,0,0.0,2
Healthcare Co 19,LIVE019,Healthcare,2024,0,0,3829240764.2961555,2762591569.1750436,559990104.0731156,108842829.82083131,232035668.40895075,402095092.22784495,767088707.6309311,2356661752.6085687,3676495529.4999094,427001493.49112964,933623804.0931815,1360625297.584311,242681833.09790617,0.01829611576643889,0,0.0,3
Healthcare Co 19,LIVE019,Healthcare,2025,0,0,4384949156.520542,2996407618.597468,553327224.8743502,153067168.68996933,424130850.1804662,878583421.7796787,1169099660.4442387,2646609063.0128527,4351076196.261603,659177887.1511142,813455488.7789276,1472633375.9300418,431423274.7595041,0.022369553887192462,0,0.04475209219999137,6
Healthcare Co 19,LIVE019,Healthcare,2026,0,0,4626471626.906105,3271376998.9595428,390405908.6368752,120213311.33214307,597516670.4231906,595236449.6565092,990860610.0630451,2957330916.2485437,4561422750.842012,521359901.07540554,598478372.8564128,1119838273.9318182,537603859.9169365,0.012713895147404727,0,0.08857666298809597,4
Retail/E-Governance Co 20,LIVE020,Retail/E-Governance,2022,0,0,3679155179.6973104,2645475909.999086,355886608.42472035,113355866.7216475,404410939.08749884,590513877.3121614,942245836.8747928,2207493107.818386,3739306125.1269064,440546546.84993285,476088590.4789609,916635137.3288937,343348468.78553706,0.020294235755849727,0,0.10143904598727548,0
Retail/E-Governance Co 20,LIVE020,Retail/E-Governance,2023,0,0,4104454379.7601867,2830547496.5921474,590189510.5684617,119993192.75374945,398840564.8362449,617411921.046362,835412355.824354,2478940620.040947,4046107309.4871454,411677190.6684193,717065734.7302637,1128742925.398683,334660983.68186307,0.005900302969161242,0,0.041308114995269186,0
Retail/E-Governance Co 20,LIVE020,Retail/E-Governance,2024,0,0,4421880550.485841,3045176107.199674,570647082.7229702,139750210.56814042,461037932.64614296,613085445.6145455,1050415192.335005,2774402866.166467,4638358713.687015,642458545.8228396,597939252.1503606,1240397797.9732003,426465419.44809216,0.03358121095867261,0,0.07540395525995328,2
Retail/E-Governance Co 20,LIVE020,Retail/E-Governance,2025,0,0,4705441231.886908,3324537938.2819786,528533893.81319714,147944226.27301234,470120183.6535378,760267428.9524385,1166999037.5742915,3092907013.7458067,5040839340.99993,838909086.3956226,560292660.2026794,1399201746.598302,458800160.6611201,0.012398099113810944,0,0.07887012887596251,2
Retail/E-Governance Co 20,LIVE020,Retail/E-Governance,2026,0,0,5046073541.651523,3416920222.6197686,724162677.6733489,156237061.80567083,551533844.2554083,967882551.8597018,1510341730.0476303,3437997901.2407575,5868416967.720235,482417170.5952378,929918190.069863,1412335360.6651008,530396344.7141373,0.01982962110662537,0,0.06415342940049948,5
Aviation Co 21,LIVE021,Aviation,2022,0,0,1932524169.3780649,1492726571.65273,256963642.28534386,43558072.129733905,95079870.55096091,354407081.8335918,540754390.129325,1159514501.626839,1949904330.7735343,212322461.240639,514080847.3227932,726403308.5634322,94405160.73594023,0.01614370018476839,0,0.03817767900177433,0
Aviation Co 21,LIVE021,Aviation,2023,0,0,2145742027.6561444,1477012456.7764826,181966832.8201053,72438067.19461681,284405331.1369124,296106582.550083,506275058.04783845,1301587038.0584514,2245483245.185344,308617339.7684858,370930024.19112986,679547363.9596157,275280867.0305014,0.02001999356415087,0,0.06409779336970786,0
Aviation Co 21,LIVE021,Aviation,2024,0,0,2364283118.5427628,1661333544.5873375,208149009.15685356,72525844.03713754,296648427.8280791,301916547.8429007,585088243.6068039,1458848805.1273432,2424434728.323938,249383869.4390996,450872072.2599167,700255941.6990163,246202308.91468036,0.009745898722220956,0,0.02310943268214303,5
Aviation Co 21,LIVE021,Aviation,2025,0,0,2485228945.0189753,1787339631.6374226,330049023.745484,67867673.30594772,207700253.03155273,441031541.86684287,662971864.0114386,1626875716.5321121,2545389140.5834136,229538278.73656029,441386068.256552,670924346.9931123,176560834.62306187,0.024102120156795512,0,0.02671159175709611,9
Aviation Co 21,LIVE021,Aviation,2026,0,0,2808611773.4272003,2112445211.5217931,348471943.67495906,68418442.49436186,183018037.52828202,318756575.3271017,612920805.0671397,1816112576.6994355,3010660996.8492265,311562769.9448475,641241868.4278121,952804638.3726597,188873468.2035459,0.018360464999730035,0,0.020951990573425838,0
Office Equipment/IT Services Co 22,LIVE022,Office Equipment/IT Services,2022,0,0,821801009.815054,560313186.3405757,76618440.83491363,28957454.092902403,95124314.15199165,194717260.04798526,278501582.22138536,493080605.8890324,871664479.1568618,89916990.85554418,177526470.27754217,267443461.13308635,90653648.18367767,0.019091290703740372,0,0.048458374295790786,1
Office Equipment/IT Services Co 22,LIVE022,Office Equipment/IT Services,2023,0,0,878910136.4269425,653258187.3168432,96389885.83406192,30386665.853152987,60470540.3736749,126215821.0808607,216064175.1454248,551818530.8870505,889472017.2307725,131439141.72401683,200423980.44879115,331863122.172808,51100977.651115514,0.026712280116136987,0,0.011267407186896852,0
Office Equipment/IT Services Co 22,LIVE022,Office Equipment/IT Services,2024,0,0,980040936.709961,676801991.1042771,107966260.36805478,33776404.35417926,103563446.27868466,143941142.96675292,230858254.06220257,617375133.6491601,1027557109.8695396,129929834.57698719,293364675.3450848,423294509.922072,117172877.85992572,0.009692829680676602,0,0.05352095636636445,0
Office Equipment/IT Services Co 22,LIVE022,Office Equipment/IT Services,2025,0,0,1064964214.0031154,770318624.3716388,114375399.17454307,26319765.87201231,96589364.10383718,144479042.75849858,268912165.66138697,689144598.3587908,1088480155.8819125,187637513.87889877,193129880.2989627,380767394.17786145,92316386.95760739,0.007046588155339649,0,0.13530458790638197,5
Office Equipment/IT Services Co 22,LIVE022,Office Equipment/IT Services,2026,0,0,1159600080.768172,801390946.507112,107916962.80530934,36009449.0651684,133697086.34990115,204302858.4511899,322476288.86278343,767798940.3479631,1179458598.8494763,116344624.72654617,276451008.80089104,392795633.5274372,139984953.28558192,0.031091698114921316,0,0.0,2
Infrastructure Finance Co 23,LIVE023,Infrastructure Finance,2022,0,0,652193891.8468043,462908273.83204705,73993934.97400418,19082957.166418556,62711390.1992104,103833098.79919581,174823811.79949096,391316335.10808253,658012872.4270997,72919856.44395252,134641081.78502285,207560938.22897536,49938756.03575466,0.024770351272264582,0,0.04997184514385206,2
Infrastructure Finance Co 23,LIVE023,Infrastructure Finance,2023,0,0,723729008.8841753,485750967.57183176,58581296.10419216,14569266.114850037,114339205.6629813,118259881.23009276,183943686.71664837,439242275.6055338,746169674.4409952,100347036.77579798,167290580.4238499,267637617.1996479,106236411.87996984,0.0,0,0.08846181040185641,5
Infrastructure Finance Co 23,LIVE023,Infrastructure Finance,2024,0,0,811266707.3621644,552199431.7357302,83079512.56932974,27071136.01681457,107670665.46627636,115587496.90763168,193039866.34044433,492982879.241808,825899859.7796246,98283502.47596094,119039936.46282233,217323438.9387833,105858493.09872098,0.025786616338151668,0,0.0543981448165501,2
Infrastructure Finance Co 23,LIVE023,Infrastructure Finance,2025,0,0,890746033.3944122,630435461.0483571,133224945.97212133,22710941.052075274,67909715.02904058,158177861.6173182,220576880.72130093,552309667.2887828,871484204.046551,70587552.29934116,175721509.42710868,246309061.72644985,58438722.92864336,0.016154498899820832,0,0.0830689094945854,0
Infrastructure Finance Co 23,LIVE023,Infrastructure Finance,2026,0,0,922735864.0316753,639512738.30944,105204107.22486666,30782995.8372931,103618293.75337587,144525317.8171796,256060893.53880668,615015750.5090301,1020376512.0405078,84947763.85623188,237524165.93254235,322471929.78877425,89446538.89901668,0.03412513069961006,0,0.10120494199205125,2
Private Banking Co 24,LIVE024,Private Banking,2022,1,0,960835450.0793356,688778924.3487127,103459057.4362287,23087120.03122453,91202446.81868179,167758579.47218555,298603508.8440622,576501270.0476013,1060315293.7108757,84052261.57959056,250491783.44061577,334544045.02020633,97018290.77770074,0.015431900192613361,0,0.055072371532502475,0
Private Banking Co 24,LIVE024,Private Banking,2023,1,0,1092605344.2373848,756080620.087189,107871620.42256539,33868771.76445678,117248452.32208231,197204615.5661844,289351019.9417411,648426575.3608986,1064402166.2852514,83998995.33670504,198701876.11718386,282700871.4538889,105930750.61202388,0.004489805876519452,0,0.07265093781560858,0
Private Banking Co 24,LIVE024,Private Banking,2024,1,0,1196587363.7242649,876227516.2515461,130318596.98972125,42307168.28164608,104912892.69746724,210316426.3139351,330749835.7562105,727708740.8079388,1243235202.2944248,132346475.06519368,275715897.0786257,408062372.14381933,93117045.55982372,0.02509820707776118,0,0.0775929385765646,0
Private Banking Co 24,LIVE024,Private Banking,2025,1,1,1346839448.1687937,909052704.7446482,73132243.08083893,33224997.441132136,217112454.4107767,199419667.78092682,295279752.16574365,816514361.5798373,1361334806.4804366,109261847.1624176,351760230.2391066,461022077.4015242,150419541.36608118,0.06978739996109273,0,0.020844246384865445,0
Private Banking Co 24,LIVE024,Private Banking,2026,1,1,1607394566.2542062,1089173478.8235292,183819672.18100896,29996783.717977613,195251635.1205332,264973348.80018362,424680357.2166418,917687220.2108676,1622813129.40057,175242699.19973195,254137225.68722534,429379924.8869573,88843330.592664,0.015968189550497027,1,0.23391814065738117,3
IT Services Co 25,LIVE025,IT Services,2022,0,0,382394636.32952005,268726377.8037147,41827687.961074255,15705239.51135462,36903504.22259728,64502402.384756066,104668021.56860241,229436781.79771203,375348456.2267254,54473479.21692163,73301901.82320172,127775381.04012334,31778548.982402775,0.03188784114353874,0,0.0812837785798077,0
IT Services Co 25,LIVE025,IT Services,2023,0,0,439221087.1082857,284037475.60315436,58493684.379351825,13154240.868302999,63446267.616442055,70028680.36179498,108150434.37708545,258280939.6070577,439981366.52499264,56893211.92153575,88319222.70547119,145212434.62700695,56264219.38595425,0.02129929854166074,0,0.046510060711893106,0
IT Services Co 25,LIVE025,IT Services,2024,0,0,489079139.45340645,363950379.16406035,64217591.29775812,8309727.693205425,36309224.57170127,91049384.80625835,135130398.60998717,290483324.76793975,508651793.4556206,54807051.13621427,104623268.80477373,159430319.940988,36634080.389020965,0.0153744428367542,0,0.0998277442249202,0
IT Services Co 25,LIVE025,IT Services,2025,0,0,550546819.6694078,380517159.1915489,76224745.66195928,18333312.299920943,58552548.00990348,72901766.46351705,117007887.79710537,326725165.4944483,537223212.8795911,71548216.11837827,110191375.1376242,181739591.2560025,50364760.88693592,0.02766867293329061,0,0.0,5
IT Services Co 25,LIVE025,IT Services,2026,0,0,617798038.9682947,379499031.64915234,78663620.67078711,20335156.482627902,91291382.55036572,91400509.42436133,139676542.586219,367416822.4076965,572944373.1485393,95417176.56744452,122405626.8470083,217822803.41445282,89499789.75656375,0.016909776348037506,0,0.041356445877828184,4
Housing Finance NBFC Co 26,LIVE026,Housing Finance NBFC,2022,1,0,3732373089.08062,2641948560.376504,452102105.3460267,87969606.9820678,373291248.1823949,436239169.01973134,741164744.8838862,2239423853.448372,3586046385.608325,476777722.3994826,510352688.9155476,987130411.3150302,359358467.4167242,0.03022407225360472,0,0.08885364794954492,1
Housing Finance NBFC Co 26,LIVE026,Housing Finance NBFC,2023,1,0,4113671682.2146525,2937323204.792337,441862270.19446164,133032435.43311587,414855865.8473684,669037180.5675874,1147766870.3283021,2512290153.1625557,4288781454.5483675,558199636.883844,1044494718.2970171,1602694355.180861,367412065.2126655,0.0019185595312925414,0,0.12717464280072766,2
Housing Finance NBFC Co 26,LIVE026,Housing Finance NBFC,2024,1,0,4509875380.954572,3388876298.6009545,476800306.1755079,152701545.77038926,327345097.2816984,847936113.2217573,1204460960.9518843,2813152626.805161,4586107729.549289,560251578.9082876,1006754965.0065055,1567006543.914793,323975879.1265223,0.02911238044568947,0,0.059928931034075844,3
Housing Finance NBFC Co 26,LIVE026,Housing Finance NBFC,2025,1,1,5075511537.352443,3425001858.8668013,569574209.927781,145933452.09502244,634585842.9837892,826033844.455685,1360623653.3690395,3135155274.1351666,5151351460.731603,576691059.2312393,1050937722.1944382,1627628781.4256775,329082407.9276437,0.03287488854421039,0,0.02381136107293823,3
Housing Finance NBFC Co 26,LIVE026,Housing Finance NBFC,2026,1,1,5054408487.151154,3408952342.513219,606594745.4303229,147891048.52410582,647250449.2404767,884824467.8651685,1248169432.4784067,3474157723.0334015,5425046727.665343,715361042.7458624,1282011983.9198587,1997373026.665721,287071277.92625195,0.09728739868763459,1,0.37712867655809784,1
FMCG Beverages Co 27,LIVE027,FMCG Beverages,2022,0,0,1028750307.694097,736776624.9182628,119811157.92716077,31329561.99196025,100025144.2666348,158543843.00810122,252033457.23530608,617250184.6164582,1037103340.2702533,136018174.83751246,184905132.0700716,320923306.9075841,101348624.77817895,0.02979585341155973,0,0.11458432328293366,7
FMCG Beverages Co 27,LIVE027,FMCG Beverages,2023,0,0,1134493205.3310132,823633540.4006572,136454533.12080163,34098768.51085866,94720309.75628702,147811712.87769055,263363917.44666684,692492350.4215026,1099879420.4167793,138090365.03194046,176308276.5618848,314398641.5938252,81651495.9369157,0.022342983603768976,0,0.0575460763403248,3
FMCG Beverages Co 27,LIVE027,FMCG Beverages,2024,0,0,1259926045.2136185,799327430.931584,158178411.4743866,40853617.11832027,163772576.38560876,241473128.13659468,344195408.11863434,776263423.1948286,1269988968.333815,150205890.4420244,248270625.1659287,398476515.6079531,143759482.30512887,0.016950267812869,0,0.11146878588250522,0
FMCG Beverages Co 27,LIVE027,FMCG Beverages,2025,0,0,1387675028.6846755,1029391455.220869,192681276.0405633,45045991.51751522,78237916.38333903,201362099.83944482,338611363.08843255,868935077.3249073,1464224916.2390347,137752225.00793567,286657177.42647344,424409402.43440914,78551773.47997326,0.0,0,0.101689308396945,0
FMCG Beverages Co 27,LIVE027,FMCG Beverages,2026,0,0,1495170419.2885892,1031727598.2673947,186797117.27932924,52963320.02705615,158265624.86431387,215759692.76579016,369409539.1187086,969761650.609084,1554700907.8786042,193702639.0159739,372301626.6131557,566004265.6291296,158056103.16236377,0.01785725057445535,0,0.0,0
Jewellery Retail Co 28,LIVE028,Jewellery Retail,2022,1,0,547818648.5883627,404477873.2009727,86404029.7470478,14937541.481754519,24392837.01243599,87797312.6163491,154685317.5838131,328691189.1530176,570100997.84029,70762382.75655547,124367796.28542294,195130179.04197842,24534292.658675633,0.04277430448556098,0,0.0985503167979594,0
Jewellery Retail Co 28,LIVE028,Jewellery Retail,2023,1,0,621911662.71481,427004643.73123246,88827403.5747382,22397218.173150986,55119063.7375143,111045342.39988796,205234080.60314268,369647507.9633486,654175293.1688337,68318232.80314437,120822282.72022401,189140515.52336836,50201463.6759563,0.01109979250236397,0,0.0,0
Jewellery Retail Co 28,LIVE028,Jewellery Retail,2024,1,0,712919561.049539,491144015.16093636,78517797.29398233,28286442.35061172,78257379.97892673,117794564.285783,200869759.12308154,416382911.25472605,730162907.5169517,105067014.10490553,148074823.43025446,253141837.53516,77450519.52144586,0.02366332933650044,0,0.03558572709363406,3
Jewellery Retail Co 28,LIVE028,Jewellery Retail,2025,1,1,809917464.1921884,514416214.1312977,90323849.33593866,23684585.67849039,126095879.74971141,138458122.10291633,178047262.07129413,468622326.12872225,819136534.8469667,60107225.28702943,213687016.97768465,273794242.26471406,83481167.14559068,0.03408795477898112,0,0.004894443090947442,0
Jewellery Retail Co 28,LIVE028,Jewellery Retail,2026,1,1,782059762.7833401,552656425.4223557,107477227.8022432,26854898.02051716,66670015.506394014,161611181.094413,228324308.1151957,521930039.4733963,983901960.5817215,117434695.79430614,221238445.82207733,338673141.6163835,22821105.035916764,0.07561714761357868,1,0.29925596594679205,7
Textiles/Plastics Co 29,LIVE029,Textiles/Plastics,2022,0,0,2732135658.542982,2047530462.5584407,343742728.67258716,77120163.34668581,148062350.99500364,387906761.34911484,747219625.9221451,1639281395.1257892,2656754704.904641,249096960.69670078,678796794.562048,927893755.2587488,156730076.87225497,0.012550170612743584,0,0.01839570885955446,3
Textiles/Plastics Co 29,LIVE029,Textiles/Plastics,2023,0,0,3139791158.2896266,2417052031.8099327,259899749.50525442,89786513.49955058,282585502.85128385,647324971.7569131,1093607648.727518,1845449394.8940444,3355690205.2950883,375717663.0684997,976850684.0473653,1352568347.115865,234044111.89913327,0.03027581070553822,0,0.0,2
Textiles/Plastics Co 29,LIVE029,Textiles/Plastics,2024,0,0,3520481186.478914,2489960904.2908626,355004506.0435251,88309476.39080685,407415896.6341404,729961628.8792711,1122225898.6188083,2076836936.0648115,3624518044.330801,474539213.57041144,873389800.855707,1347929014.4261184,471905801.2428835,0.016238958094404177,0,0.027095909916593622,4
Textiles/Plastics Co 29,LIVE029,Textiles/Plastics,2025,0,0,3809504636.098991,2573041811.4017296,416372216.501767,106605888.64863423,504474038.5090728,578242119.1634505,966018664.0263693,2329617275.9517055,3980882626.505945,411076131.705579,429460710.48906887,840536842.1946478,401900443.41280526,0.007405869332938667,0,0.0,1
Textiles/Plastics Co 29,LIVE029,Textiles/Plastics,2026,0,0,4096598065.988195,3013729570.3293276,434013675.73324025,107042348.28301473,356498848.07377386,709690354.8510433,1120671676.0783668,2604335697.5296664,4282837902.424347,456096166.6536874,926751830.679669,1382847997.3333564,355334353.8085184,0.010923824938993996,0,0.051824037780711575,0
Financial Services Co 30,LIVE030,Financial Services,2022,0,0,2854833539.5059085,2001451688.303924,336853361.841676,84013152.38753234,296426657.548789,535437518.6391409,820792391.1200807,1712900123.703545,3031745295.7935257,302511468.43832797,722458151.188213,1024969619.6265409,263535356.6322661,0.030906599360881325,0,0.16053204386966197,1
Financial Services Co 30,LIVE030,Financial Services,2023,0,0,3136883256.476243,2402150868.495662,342041174.62467897,113427740.10839498,197621869.03416675,565182818.5788419,909264621.8688804,1921131290.2384636,3415524253.1239266,434108485.5147843,942975090.7404226,1377083576.2552068,193413251.7987539,0.029052594014939547,0,0.03464364634571073,0
Financial Services Co 30,LIVE030,Financial Services,2024,0,0,3709869739.453789,2406952248.9735737,461226192.4588135,126226102.45945008,490942916.6626116,594394060.3294687,1071928049.3259099,2164258715.9183073,3854463276.6533246,318197519.0310269,729410062.6618655,1047607581.6928923,536396131.86469054,0.01786203138150044,0,0.0,7
Financial Services Co 30,LIVE030,Financial Services,2025,0,0,3987184216.818256,2709404212.4287624,472879022.70553625,112210971.8287837,508515925.1472282,729515672.5447272,1171470743.9400132,2428545688.236769,4227361822.042837,490065992.72114,808489704.4844022,1298555697.205542,525628101.1378086,0.011346571678981659,0,0.0,3
Financial Services Co 30,LIVE030,Financial Services,2026,0,0,4460453480.348087,3037849160.3229747,578096284.0443201,142906871.5369398,465844216.687175,709608358.7548853,1112198759.2364378,2724424732.901277,4463956213.51273,715513805.1804539,505548379.6154119,1221062184.7958658,461177877.6892358,0.0032088957237628273,0,0.04458833308385134,0
Healthcare Co 31,LIVE031,Healthcare,2022,0,0,3159711822.2509737,2070547370.5463288,401849396.8541085,95519006.89239413,441721204.57731545,577188900.196352,833660332.5642626,1895827093.3505843,3222529950.64407,406940305.81387264,352928746.05233854,759869051.8662112,436221268.82436097,0.04272991825979389,0,0.08199680829003958,6
Healthcare Co 31,LIVE031,Healthcare,2023,0,0,3459247692.3780193,2402490963.9216237,410044116.7197459,110371991.65287745,342833573.1439234,641088853.1252011,1081959064.017276,2125664290.7700028,3623656041.5910773,482080675.702915,708975556.269147,1191056231.972062,335011717.508927,0.024602186394350634,0,0.09971752340621592,2
Healthcare Co 31,LIVE031,Healthcare,2024,0,0,3549297950.6863904,2334356013.0786433,447879721.243886,117556018.31622565,414603753.78215826,601238644.852078,1006781245.9331577,2366899117.0274224,3734837137.441857,367515461.9915628,978132125.9619894,1345647587.9535522,403389256.85872036,0.0008622026517107403,0,0.10191449644919096,0
Healthcare Co 31,LIVE031,Healthcare,2025,0,0,4058915817.4237633,2669388567.07542,479939545.58647746,125921910.55181853,579088058.871312,568828898.5358847,958769069.3452079,2640851881.4094334,4309181066.171965,379031523.457204,502443057.4563018,881474580.9135058,588294212.1432238,0.013970216874329963,0,0.030388699353985846,0
Healthcare Co 31,LIVE031,Healthcare,2026,0,0,4738379328.297982,3413383376.232609,567888384.9571949,164193795.88927186,380317715.1118583,693266970.2469687,1102369941.6375465,2956996404.266616,4988660742.47232,588645087.6901565,860038943.7697654,1448684031.4599218,356581839.11716527,0.033530735775420595,0,0.1233101409812841,0
Retail/E-Governance Co 32,LIVE032,Retail/E-Governance,2022,0,0,2191231924.69079,1454489899.2223675,248520348.0910447,63392852.944644846,302994126.50235903,376394049.803363,591664772.242225,1314739154.814474,2171363402.4215965,221014807.92333326,591377195.1702119,812392003.0935452,284052837.0221026,0.03640354093898311,0,0.024318186964254498,2
Retail/E-Governance Co 32,LIVE032,Retail/E-Governance,2023,0,0,2345824203.7837954,1473692973.5880682,231890036.0862299,48115030.172730185,440736975.4269021,374360402.80355203,581453600.7916312,1471472539.648098,2423671653.270867,236903087.62627217,462928546.1396815,699831633.7659537,434560146.3777323,0.009916911137257381,0,0.014995798517705557,0
Retail/E-Governance Co 32,LIVE032,Retail/E-Governance,2024,0,0,2598639772.4282,1930437139.1449304,289875097.16784054,79502740.23993866,197231104.64971185,414748018.11739933,640531174.5204916,1645548704.4589508,2729750524.910611,386468570.04031914,482567974.0144362,869036544.0547553,195025244.07070103,0.01760382844565353,0,0.06827436725192523,6
Retail/E-Governance Co 32,LIVE032,Retail/E-Governance,2025,0,0,2885043435.270217,1975505258.4279945,243877652.7683134,93100288.63884354,424635397.85226274,519055942.8695705,767740020.1650248,1839167337.3562303,2911088522.8112903,354350787.25335896,326554743.4447677,680905530.6981267,395258407.2033688,0.03286842262645503,0,0.0,0
Retail/E-Governance Co 32,LIVE032,Retail/E-Governance,2026,0,0,3333980368.0315127,2437009514.9583845,395855500.7801245,93922948.12292513,305376720.1868862,566461464.4652388,909570073.4486456,2061041375.8784928,3510039115.22965,342600999.15969443,852449916.5941074,1195050915.7538018,262940490.00963113,0.02835376993902231,0,0.10930712510594155,2
Aviation Co 33,LIVE033,Aviation,2022,0,0,3412144238.6659894,2316177241.766757,404354861.7409516,82911575.87593114,409612786.07122654,553786499.8711283,906050768.461931,2047286543.1995935,3571553260.4154215,335343177.77736557,745686828.9366866,1081030006.7140522,431401882.582628,0.002653885030628047,0,0.05898233403900268,0
Aviation Co 33,LIVE033,Aviation,2023,0,0,3396923568.1042123,2415624742.931679,346159589.5271735,99027952.93236749,413911567.70748025,567894922.9848504,1024945437.5916955,2278551317.900792,3765919311.443451,405888949.60532427,677341459.4770913,1083230409.0824156,361943384.98781544,0.017648493533855645,0,0.172912180286828,6
Aviation Co 33,LIVE033,Aviation,2024,0,0,3811655083.2367334,2765691701.331897,506765192.4225589,98502262.48079751,260531331.19616827,698302289.2365867,1159211605.161019,2537490611.599653,4214721551.277459,444684778.5030238,1000946962.1259103,1445631740.6289341,255664523.337826,0.016063625287029558,0,0.0,2
Aviation Co 33,LIVE033,Aviation,2025,0,0,4213654488.709922,2813160927.8050895,404714073.2508864,139867191.3403204,596208892.173545,747668787.762309,1110509504.9554653,2824298054.3831387,4362456485.60809,460677199.76102954,1066430258.7654691,1527107458.5264986,540546643.8148712,0.013059566761423582,0,0.0,7
Aviation Co 33,LIVE033,Aviation,2026,0,0,4668623307.434513,3152387936.6554146,632121883.3417321,162648425.70260903,511399988.662828,731688670.9210012,1158628262.505188,3142458161.3863583,5370398282.860007,612141674.2162983,949540001.8808286,1561681676.097127,504874392.8321841,0.009891310821436825,0,0.12522533592946133,0
Office Equipment/IT Services Co 34,LIVE034,Office Equipment/IT Services,2022,0,0,1160446156.2536004,832389135.7213156,128821512.38291326,43398309.49727329,105123592.84398744,173688673.76535788,315271707.9281029,696267693.7521602,1209126478.7361577,152258175.57275924,226256510.72534606,378514686.2981053,104689327.03110674,0.013564388750493522,0,0.037019298432711276,4
Office Equipment/IT Services Co 34,LIVE034,Office Equipment/IT Services,2023,0,0,1305955360.5682955,879915723.7555201,131068034.72991063,33592264.030629195,179158574.7128813,158920005.78980383,296785349.73573005,782453492.5931398,1221220611.456848,140146484.04080948,221991747.51433635,362138231.55514586,164173631.94003496,0.014662040603407915,0,0.05036035301881851,0
Office Equipment/IT Services Co 34,LIVE034,Office Equipment/IT Services,2024,0,0,1454545393.9199958,1081998095.3323138,197232562.32546303,49111795.53228472,91138553.56999502,241423063.46720633,406542441.48123133,878654367.0669338,1458380711.0706773,174812305.3882115,283198090.5710588,458010395.9592703,100012901.60988928,0.03924496037012573,0,0.0,9
Office Equipment/IT Services Co 34,LIVE034,Office Equipment/IT Services,2025,0,0,1615173872.1620774,1174969170.6715803,225500022.30194467,56292831.07324807,99833600.2691891,254954105.66364628,434378279.68060845,985772691.6870457,1673604328.4670653,232466790.23956627,341030315.7820976,573497106.0216639,93501162.43631616,0.030960642330571803,0,0.07901979824293018,4
Office Equipment/IT Services Co 34,LIVE034,Office Equipment/IT Services,2026,0,0,1789196510.6995769,1288109842.1415796,177299970.85910353,48597062.93221421,178586771.1223028,321195986.85762346,494564466.4728774,1104805697.972636,1944555500.5176756,263672794.57042393,412576235.18887067,676249029.7592946,157915112.7508388,0.0357537664943554,0,0.046949132448579595,2
Infrastructure Finance Co 35,LIVE035,Infrastructure Finance,2022,0,0,521966087.9657886,382383068.95082873,49509710.32503929,16990358.187516857,55284743.40593582,89488396.8231907,122439620.95036246,313179652.7794731,503305045.3930123,51428110.51356516,52971702.20210957,104399812.71567473,53037884.01336518,0.0,0,0.0,0
