company,ticker,sector,fiscal_year,is_fraud_case,label,DSRI,GMI,AQI,SGI,DEPI,SGAI,TATA,LVGI,beneish_m_score,cfo_to_ni,cfo_divergence,related_party_pct_revenue,related_party_yoy_change,auditor_changed,promoter_pledge_pct,results_filing_delay_days
IT Services Peer 2 (matched to Satyam Computer Services),SATYAM_PEER2,IT Services,2006,0,0,0.9079184817064757,1.0544956951417561,0.8217290489368848,1.1357575517310743,1.5579178550307615,0.8563646468200383,-0.012565960447490214,0.7704171723089506,-2.3817237080839178,1.1203397689622638,-0.012565960447490214,0.0071257741872596,-0.006967155673105499,0,0.0,7
IT Services Peer 2 (matched to Satyam Computer Services),SATYAM_PEER2,IT Services,2007,0,0,0.9387706388811341,0.7183934837901413,1.0877695533615546,1.0279931159587592,0.7506070733711164,0.9032109310596028,0.010491590876356862,1.4186234590193587,-2.72442267788831,0.9392941628387167,0.010491590876356862,0.0062510419163001,-0.0008747322709595001,0,0.0380913128012667,1
IT Services Peer 2 (matched to Satyam Computer Services),SATYAM_PEER2,IT Services,2008,0,0,1.1908721242098166,1.2612248729689317,0.8544441584027652,1.1080512639227953,0.8810523665901736,1.1276271955382513,0.006525574794178664,1.0380252914732502,-2.1464257067100223,0.9422170721269209,0.006525574794178664,0.0409316830893059,0.0346806411730058,0,0.1286677451237621,3
IT Services Peer 3 (matched to Satyam Computer Services),SATYAM_PEER3,IT Services,2005,0,0,1.1771155732478427,0.8112223197102381,1.1730903861238033,1.0655035411206633,1.1937572857353682,0.9088487767084361,0.01123700916386983,0.9951275184900563,-2.1962392475341157,0.865768119143684,0.01123700916386983,0.0166554382764412,-0.0180594814534903,0,0.1150022297349479,3
IT Services Peer 3 (matched to Satyam Computer Services),SATYAM_PEER3,IT Services,2006,0,0,0.907542956965038,0.8673919312439592,0.894664518371591,1.1576457181235547,0.8535829205699045,1.139996623366281,0.01887838585940218,1.1622741651793336,-2.542662161837982,0.8557357101508108,0.01887838585940218,0.0278235034241766,0.011168065147735398,0,0.040467447124742,5
IT Services Peer 3 (matched to Satyam Computer Services),SATYAM_PEER3,IT Services,2007,0,0,0.7734483407387721,1.091289608096555,1.2856523027885116,1.1205099690058855,0.9598511111480452,1.0896192497544857,0.01011209271021166,0.833773981632851,-2.3356894341441485,0.8689026106847679,0.01011209271021166,0.0203278209287626,-0.007495682495413998,0,0.0,0
IT Services Peer 3 (matched to Satyam Computer Services),SATYAM_PEER3,IT Services,2008,0,0,1.1821971406411254,1.0425580987285499,0.9755294598003744,1.1292057361356644,1.0116574027429543,0.9149259398611764,0.00019097707738778224,0.8298444980114027,-2.11203476553444,0.9972725058234684,0.00019097707738778224,0.0041840560054605,-0.0161437649233021,0,0.1237974524026754,3
Infrastructure Finance Peer 1 (matched to IL&FS),ILFS_PEER1,Infrastructure Finance,2014,0,0,1.0478890791172286,0.995089993960958,1.0220990464023096,1.125837354977233,1.0043021010835276,1.3649569542255902,0.014712866406696242,1.0056579750253212,-2.312646105433083,0.7950426453835667,0.014712866406696242,0.0266657266860953,0.003010981959666998,0,0.0008990290084849,0
Infrastructure Finance Peer 1 (matched to IL&FS),ILFS_PEER1,Infrastructure Finance,2015,0,0,0.9454582656657659,0.9347334413031355,1.039743961410687,1.1724575280721432,1.0211127666307147,0.8730065809409737,-0.0008911156183530651,0.8084248249727604,-2.312004074632852,1.0079426141964982,-0.0008911156183530651,0.0206300236833469,-0.006035703002748399,0,0.0,0
Infrastructure Finance Peer 1 (matched to IL&FS),ILFS_PEER1,Infrastructure Finance,2016,0,0,1.178398962657742,0.9953851197008398,0.7618090065828074,1.0648887694043312,0.9508065475801779,0.949876845286881,-0.005314471241555555,1.1249400133172631,-2.419415849896322,1.049595790291716,-0.005314471241555555,0.0156866056176048,-0.004943418065742101,0,0.0,0
Infrastructure Finance Peer 1 (matched to IL&FS),ILFS_PEER1,Infrastructure Finance,2017,0,0,1.0113649958513329,1.0895299135655552,1.0445275777927956,1.0948077395284042,1.075286484004047,0.9417270003083171,0.0017515150055558587,0.7980362331501276,-2.2267963722881956,0.9811753364256001,0.0017515150055558587,0.0210255318372626,0.0053389262196578,0,0.0426278755040916,6
Infrastructure Finance Peer 2 (matched to IL&FS),ILFS_PEER2,Infrastructure Finance,2014,0,0,0.8642906984511669,0.9464609150592044,0.8739997925452991,1.1924119268209632,0.7803805291355325,1.111579794857638,-0.007138807379222847,1.0081887685072553,-2.5929220102552497,1.0817915198082664,-0.007138807379222847,0.0230962008190916,0.006275266305376302,0,0.0794773443017801,0
Infrastructure Finance Peer 2 (matched to IL&FS),ILFS_PEER2,Infrastructure Finance,2015,0,0,1.0930820170817022,0.9512140371730035,0.9965082890493153,1.100982742030876,1.1636500057556316,1.1896601376687073,0.023596972178882736,0.8347142820575881,-2.180800708414982,0.7155524499317779,0.023596972178882736,0.0238288573638504,0.0007326565447587988,0,0.0,0
Infrastructure Finance Peer 2 (matched to IL&FS),ILFS_PEER2,Infrastructure Finance,2016,0,0,0.8851933077452306,0.9483680356922543,0.9211195601427654,1.0589193422011909,1.4745394913974004,0.9333226474258367,0.0038361677324159,1.2322406497342484,-2.5841481959774053,0.9604821692954735,0.0038361677324159,0.0099765601930919,-0.013852297170758499,0,0.0445136274152855,1
Infrastructure Finance Peer 2 (matched to IL&FS),ILFS_PEER2,Infrastructure Finance,2017,0,0,1.02677424017763,1.210359688150577,1.0775498126119554,1.112796783239793,0.9291120907041699,0.8867837765877166,0.01109407850436627,0.6937360528129691,-2.0489743438379686,0.8666729893902982,0.01109407850436627,0.0310467921540253,0.021070231960933397,0,0.0293831563897634,0
Infrastructure Finance Peer 3 (matched to IL&FS),ILFS_PEER3,Infrastructure Finance,2014,0,0,0.8450080294017126,0.9635513257019942,1.2444708320367546,1.1285347922413076,0.7559807551616842,0.9229787453851233,-0.0004403017440405631,0.8187067783135554,-2.386010107889222,1.0036063393761752,-0.0004403017440405631,0.0162515853710239,-0.0168964933440351,0,0.0878124081814903,3
Infrastructure Finance Peer 3 (matched to IL&FS),ILFS_PEER3,Infrastructure Finance,2015,0,0,0.9598721305941424,1.2283620393430295,0.8260629912007074,1.0487713897097317,1.1789752689109723,1.2158288572607139,0.0011575764618103517,1.0162796224024169,-2.4395564987989635,0.9771900288954164,0.0011575764618103517,0.0231604787064428,0.006908893335418897,0,0.0704914228664346,3
Infrastructure Finance Peer 3 (matched to IL&FS),ILFS_PEER3,Infrastructure Finance,2016,0,0,1.2961156051367806,1.110635465384161,1.022981832758296,1.1191792686185442,1.419851320339519,0.757233398235666,0.006016763940332726,0.948645920395538,-1.8985815696592454,0.9077665890140548,0.006016763940332726,0.0199860734855665,-0.003174405220876298,0,0.0993068158480384,0
Infrastructure Finance Peer 3 (matched to IL&FS),ILFS_PEER3,Infrastructure Finance,2017,0,0,0.8956826023332096,0.7303610371644185,0.8764411069053624,1.139423323697135,0.7513741655489626,1.1848688147859245,0.015300046490650438,1.0378160522911177,-2.645059904977514,0.8735499866078881,0.015300046490650438,0.0243751224861987,0.004389049000632198,0,0.0,1
Jewellery Retail Peer 1 (matched to PC Jeweller),PCJEWELLER_PEER1,Jewellery Retail,2015,0,0,0.9376442259640204,0.9919670830562125,1.290670355137047,1.033448810606843,1.4555512879143915,1.1169549518331514,-0.0055478045415686145,0.8896223040119049,-2.351934054189789,1.0582458862033648,-0.0055478045415686145,0.0346620281962568,0.0185842883254597,0,0.0091603410364872,1
Jewellery Retail Peer 1 (matched to PC Jeweller),PCJEWELLER_PEER1,Jewellery Retail,2016,0,0,1.2583764588307866,0.9903149053114052,0.9451777111461085,1.151531597159353,0.8602993195456422,0.7234468296658088,0.00032523854245236573,1.0156645301475418,-2.1064883510749652,0.9970912121389922,0.00032523854245236573,0.0191209351263078,-0.015541093069949,0,0.0015300711130689,0
Jewellery Retail Peer 1 (matched to PC Jeweller),PCJEWELLER_PEER1,Jewellery Retail,2017,0,0,1.1287278138092465,0.8814628364896923,0.6640183598146001,1.0882486878258912,0.8072566079825423,1.1655082512255688,0.006206418462068978,1.010599518444616,-2.5062359065633157,0.9483434908715013,0.006206418462068978,0.0141408178954841,-0.0049801172308237,0,0.0634081390477658,0
Jewellery Retail Peer 1 (matched to PC Jeweller),PCJEWELLER_PEER1,Jewellery Retail,2018,0,0,0.6322899038338717,1.1656811463957466,1.6977216333263574,1.1664526794350685,1.4437989252115984,1.1037441019293353,0.004694889998424072,0.9935074982579329,-2.2431749840161834,0.9484078663274732,0.004694889998424072,0.0134425653756768,-0.0006982525198072995,0,0.0845531282933438,6
Jewellery Retail Peer 2 (matched to PC Jeweller),PCJEWELLER_PEER2,Jewellery Retail,2015,0,0,0.9443772595449357,1.1717994344201839,1.4449587282870486,1.1294079292591084,1.1329691106070536,1.4046043064315825,0.012336058428778642,1.4352798345579476,-2.2841842022163243,0.8610364596512639,0.012336058428778642,0.0283537699390223,-0.004514652687432702,0,0.1093071251059415,2
Jewellery Retail Peer 2 (matched to PC Jeweller),PCJEWELLER_PEER2,Jewellery Retail,2016,0,0,0.935740609796626,0.9128829654657409,0.914957448656547,1.100415313782614,1.7932363717767512,1.078095797156769,0.004545618154562367,0.838971091087597,-2.3781880578669408,0.955404438726466,0.004545618154562367,0.0211493391158101,-0.007204430823212198,0,0.0580959683642534,5
Jewellery Retail Peer 2 (matched to PC Jeweller),PCJEWELLER_PEER2,Jewellery Retail,2017,0,0,0.9327304853111236,1.1020669756333705,0.8814362822992702,1.1246194938015401,0.4439770308763598,0.9649064724423411,0.009919043408576356,1.4343324810943252,-2.578257815777885,0.8488455711058228,0.009919043408576356,0.0083038999752117,-0.012845439140598401,0,0.0,7
Jewellery Retail Peer 2 (matched to PC Jeweller),PCJEWELLER_PEER2,Jewellery Retail,2018,0,0,1.4104892081840616,0.9346071438637934,0.941201766019454,1.1726311812481303,1.2369444479871818,0.9673981084507527,0.01612599191213108,0.6930945381315118,-1.7979770903125345,0.8078905888923024,0.01612599191213108,0.0301951091766462,0.0218912092014345,0,0.1080046423321775,5
Jewellery Retail Peer 3 (matched to PC Jeweller),PCJEWELLER_PEER3,Jewellery Retail,2015,0,0,1.0294263265288472,1.02473250845349,0.8525768239126343,1.1033289706399203,1.0515650385096573,1.2680415135034344,0.0002183190592948975,2.0085262464817526,-2.7761982650735764,0.9944729625039553,0.0002183190592948975,0.0153619955864856,-0.013529277588784399,0,0.073274838708314,0
Jewellery Retail Peer 3 (matched to PC Jeweller),PCJEWELLER_PEER3,Jewellery Retail,2016,0,0,1.1707932544357915,0.7109083299382254,0.9041758595440376,1.139990622146325,1.032838737781067,0.6886590505534866,0.008569777261692467,0.8651851264068657,-2.247842375879338,0.9413170693851873,0.008569777261692467,0.0121420373061722,-0.0032199582803133994,0,0.0241851201569245,5
Jewellery Retail Peer 3 (matched to PC Jeweller),PCJEWELLER_PEER3,Jewellery Retail,2017,0,0,1.0567104468114161,1.077644307617116,0.893904697558554,1.1256598414939243,1.1233720191213932,1.2287720699063904,-0.009529733713667733,0.7955077081575926,-2.320485776524147,1.0880905899735607,-0.009529733713667733,0.00084434835531,-0.0112976889508622,0,0.0639166469785252,0
Jewellery Retail Peer 3 (matched to PC Jeweller),PCJEWELLER_PEER3,Jewellery Retail,2018,0,0,0.6976659341757045,1.1398658895359706,1.4307179566989485,1.0942545011481182,1.0520320434808503,0.8590379276447097,0.0022756922790542755,0.8344638237377626,-2.331205626096008,0.9739134522067319,0.0022756922790542755,0.0267597885580692,0.025915440202759203,0,0.0,2
Kingfisher Airlines,KFAIRLINES,Aviation,2008,1,0,1.0435415696564971,1.0434373023717376,0.6992794347147153,1.0996316296273967,1.0870878370811385,0.7934521225718798,0.002158963613407183,1.3735918039998958,-2.516147947990228,0.9815390119553623,0.002158963613407183,0.0128051845402145,-0.008174834600779298,0,0.0152868118875965,0
Kingfisher Airlines,KFAIRLINES,Aviation,2009,1,1,0.9459400752872568,0.9012928418292677,1.1459118751619046,1.136663522912179,0.9671303651308156,1.039770698525361,0.0336985544646084,0.8233340965068274,-2.196175531620945,0.7509249696777283,0.0336985544646084,0.017355488976248,0.004550304436033501,0,0.0128069536452182,0
Kingfisher Airlines,KFAIRLINES,Aviation,2010,1,1,1.1067293909190161,1.240610617405616,1.0971700538553382,1.1423042654744318,0.9885673738078266,0.9808810056426711,0.06633772675690658,0.7605638657576218,-1.6979108933934057,0.28947518084213136,0.06633772675690658,0.009136691582873,-0.008218797393375001,1,0.3377350098450782,14
Kingfisher Airlines,KFAIRLINES,Aviation,2011,1,0,0.8125285099036494,0.8984041347319633,0.8534871406175961,1.06799297733309,1.2100098432190636,1.222527065791713,0.007122754733916265,0.9883426062637484,-2.681642033353775,0.925602142502952,0.007122754733916265,0.032293757176501,0.023157065593628,0,0.0097003195584101,0
Manpasand Beverages,MANPASAND,FMCG Beverages,2015,1,0,0.6864054336514137,1.1298271743091164,0.7837112352071803,1.1360699256561217,1.0755858844301138,1.5616069684584313,0.010176829271833353,1.1164300349961045,-2.7443237994427294,0.9148009836376235,0.010176829271833353,0.0,-0.0340118627503389,0,0.0,5
Manpasand Beverages,MANPASAND,FMCG Beverages,2016,1,0,1.1723982033724918,1.1595065245868215,1.604705931342016,1.109648212420577,1.4371556239924526,0.9190078226471307,0.006691674227992423,0.8233726911439812,-1.7417957812016158,0.9239563990784374,0.006691674227992423,0.0250989824847653,0.0250989824847653,0,0.0447387932874564,0
Manpasand Beverages,MANPASAND,FMCG Beverages,2017,1,1,1.0635562412444688,0.8113784088857061,0.6240485909515436,1.1459645999416548,0.5755616514117146,0.9431860996043699,0.04814636145439412,1.2255371330496678,-2.4303166407527916,0.6300492616174974,0.04814636145439412,0.0361917845622622,0.0110928020774969,0,0.0,0
Manpasand Beverages,MANPASAND,FMCG Beverages,2018,1,1,0.8898423681203435,1.2155146206668923,1.1716284796663197,1.082793143759056,1.5794946536825611,0.8317284402091115,0.01122505313537782,0.8318669032197252,-2.121277771873783,0.8906039997014888,0.01122505313537782,0.0574757152610885,0.021283930698826302,1,0.091968466978949,9
Office Equipment/IT Services Peer 1 (matched to Ricoh India),RICOH_PEER1,Office Equipment/IT Services,2012,0,0,1.1326920825568056,0.7730095390666447,1.34822292564489,1.1317143289791038,0.8435179228117735,0.9645208150897331,-0.003336741648376517,0.6062459436842533,-2.1183510608402387,1.0320278427406204,-0.003336741648376517,0.0168271327474755,-0.009363917437172999,0,0.0,0
Office Equipment/IT Services Peer 1 (matched to Ricoh India),RICOH_PEER1,Office Equipment/IT Services,2013,0,0,0.8672833738073115,0.9202329795801835,0.9544391981038614,1.1509805070170673,0.8895171952146389,0.737499980917232,0.012055112364110167,1.0955313575249008,-2.4703366370128035,0.9177126305184532,0.012055112364110167,0.0113681433765572,-0.0054589893709183004,0,0.1146754984229685,0
Office Equipment/IT Services Peer 1 (matched to Ricoh India),RICOH_PEER1,Office Equipment/IT Services,2014,0,0,0.9067663397162204,0.9502488831307794,0.6636783673799935,1.0786728055313932,1.5026069075340698,1.4629672400459237,0.026840438785108122,1.0417753329382744,-2.567646045929281,0.8057715042865694,0.026840438785108122,0.0124783913193247,0.0011102479427675012,0,0.0045448555698322,0
Office Equipment/IT Services Peer 1 (matched to Ricoh India),RICOH_PEER1,Office Equipment/IT Services,2015,0,0,1.2215370251114863,0.9669414868167898,1.4156178012704925,1.0645230967435826,0.8204949350192017,1.0150344792930572,0.011237719989713197,1.059258149040589,-2.058201773665215,0.9031158688019552,0.011237719989713197,0.0216432065938191,0.0091648152744944,0,0.0179754964072287,1
Office Equipment/IT Services Peer 2 (matched to Ricoh India),RICOH_PEER2,Office Equipment/IT Services,2012,0,0,0.8833230514622683,0.9816991518635876,1.685160080139081,1.0806244897043478,1.04417347373275,0.7671580392409709,-0.0029958080211733057,0.8419237841504035,-2.1654816196967044,1.027213639418293,-0.0029958080211733057,0.0208786763708072,-0.0008275744145906996,0,0.0696005468682878,2
Office Equipment/IT Services Peer 2 (matched to Ricoh India),RICOH_PEER2,Office Equipment/IT Services,2013,0,0,1.1724131545354533,0.983799420263114,0.6679619608998755,1.1294037547398847,0.703476756517721,1.0489362552898858,0.013419314329324363,0.9867793258560066,-2.3240540992152594,0.8611255123827423,0.013419314329324363,0.0318878411435387,0.011009164772731502,0,0.0812837785798077,0
Office Equipment/IT Services Peer 2 (matched to Ricoh India),RICOH_PEER2,Office Equipment/IT Services,2014,0,0,0.9452107706503581,0.8413268363900993,1.5032752437004475,1.119535534993497,1.3495234318015346,1.2175133373080462,0.015852638696344335,0.9656344446359484,-2.216041692014085,0.8868010916905917,0.015852638696344335,0.0212992985416607,-0.010588542601878002,0,0.0465100607118931,0
Office Equipment/IT Services Peer 2 (matched to Ricoh India),RICOH_PEER2,Office Equipment/IT Services,2015,0,0,1.1676296547710678,1.380971353519218,0.9763286166407508,1.1064554421898734,1.747316353698773,0.9859368014408584,-0.0006200765355511233,0.9509355203190993,-1.937729829822898,1.008946922473604,-0.0006200765355511233,0.0153744428367542,-0.005924855704906501,0,0.0998277442249202,0
Office Equipment/IT Services Peer 3 (matched to Ricoh India),RICOH_PEER3,Office Equipment/IT Services,2012,0,0,1.2185015624376783,0.9173771734278303,1.2414344494565839,1.146905588911514,1.412754637220842,0.9803102815030834,0.0009352523664403717,0.6890361166415694,-1.9371094615552629,0.9924555150419786,0.0009352523664403717,0.0180399570215498,-0.007791124335027599,0,0.0328923554633976,0
Office Equipment/IT Services Peer 3 (matched to Ricoh India),RICOH_PEER3,Office Equipment/IT Services,2013,0,0,0.9611041563915202,1.171401980569637,0.911113798840142,1.1364014996716134,0.7546844834475359,1.1694142230251656,0.009063851382266064,1.0580511312067515,-2.373447307991383,0.8577060066880192,0.009063851382266064,0.0215844805049973,0.0035445234834475016,0,0.1011203612680236,4
Office Equipment/IT Services Peer 3 (matched to Ricoh India),RICOH_PEER3,Office Equipment/IT Services,2014,0,0,1.0714761769261443,0.8099426964904152,1.308082977947353,1.1866577950694164,1.071705031394775,0.9640295131359438,-0.0021942425999192743,1.0065352976032458,-2.2215987982786247,1.019665821629331,-0.0021942425999192743,0.0119547336977518,-0.009629746807245501,0,0.0,6
Office Equipment/IT Services Peer 3 (matched to Ricoh India),RICOH_PEER3,Office Equipment/IT Services,2015,0,0,0.8677237240701499,0.9656862408152135,0.6994141103261495,1.0794624273075737,1.0578925615248163,0.7746738530469164,0.002697488403732296,0.8797110913669293,-2.572998289759547,0.9812363945643106,0.002697488403732296,0.0249634303434073,0.013008696645655501,0,0.0955619022284473,2
PC Jeweller,PCJEWELLER,Jewellery Retail,2015,1,0,1.1104890827365064,0.9279877433668923,0.5856376196349832,1.0926706937350792,0.9447913981673629,1.335112181255316,0.0006809655135008827,1.2025995759062766,-2.6281647663108205,0.9942461429620194,0.0006809655135008827,0.0224891359867502,-0.005990451447886801,0,0.1004334177977419,3
PC Jeweller,PCJEWELLER,Jewellery Retail,2016,1,0,0.7534172457231885,0.9641273869206864,2.262412640824285,1.123109858798078,0.9033260143275995,1.3059870350118805,0.004248400187179873,0.9658229505851779,-2.1386612914395555,0.9598992011529112,0.004248400187179873,0.0141348434908003,-0.008354292495949898,0,0.05054914462912,6
PC Jeweller,PCJEWELLER,Jewellery Retail,2017,1,1,1.1677331943870868,1.0212860871564235,0.8896528876565499,1.1756590042738053,1.3596864688823889,0.589521921202468,0.06294186650847952,1.0534111597409714,-1.8133330910872794,0.5815673036559328,0.06294186650847952,0.0268088794359595,0.012674035945159198,0,0.1041175964895867,0
PC Jeweller,PCJEWELLER,Jewellery Retail,2018,1,1,1.2211677563453536,1.0173563776420789,1.27754099997993,1.117313227259196,0.8197936876220507,0.8051812940179565,0.11682520089230645,1.0341877203949297,-1.502360712148755,0.21626552917205605,0.11682520089230645,0.0672490880274035,0.040440208591443996,1,0.1486572655726901,19
Private Banking Peer 1 (matched to Yes Bank),YESBANK_PEER1,Private Banking,2016,0,0,1.004910437893431,0.8697807541243088,0.7619796986307528,1.0571804406337184,1.2722717759720952,1.0688004127025943,-0.019142111801346878,0.7558342112708116,-2.57963955262042,1.1325306301820848,-0.019142111801346878,0.0229751107118555,-0.0166297352959747,0,0.0943379527202369,0
Private Banking Peer 1 (matched to Yes Bank),YESBANK_PEER1,Private Banking,2017,0,0,1.0545344068110218,1.170253524358889,1.0877256754875881,1.1441874292054224,1.3545584267251036,1.0697585340270543,-0.0012460212932120002,1.371608457792929,-2.2744484732326375,1.0126047060572128,-0.0012460212932120002,0.0109910300469542,-0.011984080664901302,0,0.0761975477096335,4
Private Banking Peer 1 (matched to Yes Bank),YESBANK_PEER1,Private Banking,2018,0,0,0.8183994629976002,1.041459831459524,1.0971796816300445,1.077991532135926,0.5406472661436993,1.2408223497412225,0.0003239839892354261,0.8423699521064273,-2.5575387267899288,0.9956429628910787,0.0003239839892354261,0.026181907146653,0.0151908770996988,0,0.1275940060061244,5
Private Banking Peer 1 (matched to Yes Bank),YESBANK_PEER1,Private Banking,2019,0,0,1.113261955481669,1.0471894536143347,0.9493430660672127,1.1353143165842923,1.1736590080326321,1.1713604575035597,-0.004672959683817171,1.1206254127442186,-2.3214605014589518,1.07134341257114,-0.004672959683817171,0.012030890107033,-0.01415101703962,0,0.0650985371259635,0
Private Banking Peer 2 (matched to Yes Bank),YESBANK_PEER2,Private Banking,2016,0,0,0.9869959751116921,1.1730874473182293,0.5283499152603398,1.1409797881546149,1.227974005308639,0.9878541781854836,0.0048108822676460414,0.8945862589241872,-2.3800796904894272,0.9548374758493894,0.0048108822676460414,0.0225044630026076,-0.011988985009755402,0,0.0,1
Private Banking Peer 2 (matched to Yes Bank),YESBANK_PEER2,Private Banking,2017,0,0,0.7544107023070799,0.7811381646951432,1.9797172342278018,1.1084584695262638,0.89222069558579,1.1329565103919357,0.0181307389287046,0.7909656274448054,-2.211025657995081,0.8574028294213263,0.0181307389287046,0.0103464880519123,-0.0121579749506953,0,0.052674081341095,0
Private Banking Peer 2 (matched to Yes Bank),YESBANK_PEER2,Private Banking,2018,0,0,1.5726815109502272,1.130884075369321,0.842630036575338,1.1795859216772402,1.0252722974219977,0.9896918973972975,0.009486834312721909,1.3399633214176965,-1.8495128417214208,0.8959908838285231,0.009486834312721909,0.0240395402073561,0.0136930521554438,0,0.0782730209584546,7
Private Banking Peer 2 (matched to Yes Bank),YESBANK_PEER2,Private Banking,2019,0,0,0.8057321402315144,1.083414059336402,0.7381072942424075,1.0907107008518833,1.2984486902956582,0.9440599929375179,0.0029954155055895294,1.1107202439963937,-2.6178212056609946,0.9734347058797834,0.0029954155055895294,0.0041110243582127,-0.0199285158491434,0,0.043809535283517,4
Private Banking Peer 3 (matched to Yes Bank),YESBANK_PEER3,Private Banking,2016,0,0,1.5305023671745754,1.1990363815211995,0.7866780783336927,1.0670093594472914,1.0605670522591044,0.8884705359100995,0.005872856812246246,1.0914242899737479,-1.8895246874460567,0.9296829857561774,0.005872856812246246,0.0162219346724172,-0.007046500031463003,0,0.0958155720537283,0
Private Banking Peer 3 (matched to Yes Bank),YESBANK_PEER3,Private Banking,2017,0,0,1.035093270600549,0.9105924141533568,1.2710400342883017,1.1450617441632607,1.0070646946903983,0.9779358860200498,0.005402486484632231,0.8491527382841004,-2.1768133903917795,0.9480562092983349,0.005402486484632231,0.0236453448903326,0.007423410217915403,0,0.0778037636911575,2
Private Banking Peer 3 (matched to Yes Bank),YESBANK_PEER3,Private Banking,2018,0,0,0.6867278597905048,1.055461645982459,0.9605439732736298,1.1208038173678914,0.8884108929235203,1.3297499197662934,0.0015401978681880315,1.2301522068055977,-2.7847127689330677,0.9769120750951896,0.0015401978681880315,0.0108417652270356,-0.012803579663297001,0,0.0164043988160161,6
Private Banking Peer 3 (matched to Yes Bank),YESBANK_PEER3,Private Banking,2019,0,0,0.9977220140201725,1.0881622346824713,0.7059635466787012,1.1264788632850702,1.7011880013161216,0.8646706591821385,0.006939990909026458,1.1268346553595254,-2.346607116347822,0.9336744387961251,0.006939990909026458,0.0150834438503451,0.0042416786233095,0,0.0209674298627207,4
Religare Enterprises,RELIGARE,Financial Services,2015,1,0,0.8120058777849862,1.0494390516918648,1.0398689345709837,1.0570564679439445,0.9555004594014394,1.0408490280050584,0.004049692366701272,1.069398770202155,-2.5757377214298454,0.9297822149941553,0.004049692366701272,0.0178845339691947,-0.0005751328650465994,0,0.0704875609811644,3
Religare Enterprises,RELIGARE,Financial Services,2016,1,1,1.3828189988891901,1.076305107124551,0.859304160582176,1.0430628593663067,1.2190499017988528,0.8520753555664269,0.020488913505980647,0.9811824540831896,-1.9532917316715137,0.6316085254593968,0.020488913505980647,0.0546801144080502,0.0367955804388555,0,0.0892477144343959,3
Religare Enterprises,RELIGARE,Financial Services,2017,1,1,1.1276654336215224,0.6543543588812427,0.7979366897436373,1.164157717353173,1.2724144418053147,0.7282684015230034,0.020669247866846357,1.0213277570674602,-2.3124508630898735,0.888341394273077,0.020669247866846357,0.0344094146301228,-0.0202706997779274,1,0.3312770669820023,14
Religare Enterprises,RELIGARE,Financial Services,2018,1,0,0.854023552513015,1.3636660677045198,1.0223395656628405,1.119067430401349,0.7356381009702896,1.5544812677002178,-0.00418506937456284,0.7076423772020229,-2.356802708875744,1.0638476119609295,-0.00418506937456284,0.0160694706241397,-0.0183399440059831,0,0.1183700763869211,2
Retail/E-Governance Peer 1 (matched to Vakrangee),VAKRANGEE_PEER1,Retail/E-Governance,2014,0,0,0.745253018437979,0.6542738459534156,1.050280989815366,1.063212959959023,0.9788699055276248,1.1978455553025806,0.013266421489364796,1.025984294398012,-2.803093826700579,0.9011920907154308,0.013266421489364796,0.0429966406961483,0.0389961340369918,0,0.045513461504419,6
Retail/E-Governance Peer 1 (matched to Vakrangee),VAKRANGEE_PEER1,Retail/E-Governance,2015,0,0,1.2926162011270044,1.2271457272177533,1.1284333314818984,1.1401944756989617,1.4508652203209704,1.0488916145969385,0.004727985723636676,1.3652230319808465,-1.9677851563806237,0.9452766226155955,0.004727985723636676,0.043902227106518,0.0009055864103696964,0,0.0257301898542938,0
Retail/E-Governance Peer 1 (matched to Vakrangee),VAKRANGEE_PEER1,Retail/E-Governance,2016,0,0,0.9062892461047416,1.1154080339203694,0.5714982392981108,1.0982172498135356,0.7097109493433412,1.3309860720053326,0.008284094725616906,0.7134643631638445,-2.5486377889074214,0.7921053858873119,0.008284094725616906,0.0306032720477969,-0.013298955058721099,0,0.036480172209832,4
Retail/E-Governance Peer 1 (matched to Vakrangee),VAKRANGEE_PEER1,Retail/E-Governance,2017,0,0,0.8556112275044968,0.7111738951992022,1.653592346877703,1.0093561921690895,1.3265029420212275,0.6777985338886693,0.02099097030315968,0.742101517932878,-2.2174247782892413,0.8519686560424714,0.02099097030315968,0.0350123586382721,0.004409086590475203,0,0.0700964141539406,0
Retail/E-Governance Peer 2 (matched to Vakrangee),VAKRANGEE_PEER2,Retail/E-Governance,2014,0,0,0.9777156051734477,1.08048198672944,1.1166557556595935,1.1105294669120669,1.1712784639050036,1.0509621097702426,0.0048090286551673205,0.9128810441670537,-2.2503650603717493,0.943938281883214,0.0048090286551673205,0.0154882464276058,-0.017108812101198197,0,0.0,0
Retail/E-Governance Peer 2 (matched to Vakrangee),VAKRANGEE_PEER2,Retail/E-Governance,2015,0,0,1.1780660243727412,0.9981382416434176,0.8155591381751239,1.1394293344112063,0.9774323506823369,0.8592615536258766,0.0016070542437333012,1.3206584725151413,-2.3430295884730126,0.9848203165736851,0.0016070542437333012,0.0407671132585902,0.025278866830984396,0,0.0077339767511215,4
